idanalytics;analytics_date;analytics_user_key;analytics_session_key;analytics_event_type;analytics_data
486;1,58E+12;8d8de546-7b0c-ed72-7a2f-22059e3d829f;3f165873-0753-df22-c101-538a6cb9602c;ELEMENTSET;"{""action"":{""elementId"":""12"",""name"":""Pendiente letra P Modelo"",""properties"":[{""name"":""Enganche Letra"",""type"":""material"",""value"":""color_1"",""group"":""mat_enganche_letra""},{""name"":""Enganche Letra_status"",""type"":""status"",""value"":""U""},{""name"":""Pendiente Letra"",""type"":""material"",""value"":""color_6"",""group"":""mat_pendiente_letra""},{""name"":""Pendiente Letra_status"",""type"":""status"",""value"":""U""}]},""label"":""ELEMENTSET"",""category"":""ELEMENTSET""}"
487;1,58E+12;8d8de546-7b0c-ed72-7a2f-22059e3d829f;3f165873-0753-df22-c101-538a6cb9602c;ELEMENTSET;"{""action"":{""elementId"":""1"",""name"":""Pendiente Beatle"",""properties"":[{""name"":""Enganche Beatle"",""type"":""material"",""value"":""color_2"",""group"":""mat_enganche_beatle""},{""name"":""Enganche Beatle_status"",""type"":""status"",""value"":""U""},{""name"":""Pendiente Beatle"",""type"":""material"",""value"":""color_2"",""group"":""mat_pendiente_beatle""},{""name"":""Pendiente Beatle_status"",""type"":""status"",""value"":""U""}]},""label"":""ELEMENTSET"",""category"":""ELEMENTSET""}"
488;1,58E+12;8d8de546-7b0c-ed72-7a2f-22059e3d829f;3f165873-0753-df22-c101-538a6cb9602c;ELEMENTSET;"{""action"":{""elementId"":""2"",""name"":""Pendiente Sfera"",""properties"":[{""name"":""Enganche Sfera"",""type"":""material"",""value"":""color_1"",""group"":""mat_enganche_sfera""},{""name"":""Enganche Sfera_status"",""type"":""status"",""value"":""U""},{""name"":""Pendiente Sfera"",""type"":""material"",""value"":""color_3"",""group"":""mat_pendiente_sfera""},{""name"":""Pendiente Sfera_status"",""type"":""status"",""value"":""U""}]},""label"":""ELEMENTSET"",""category"":""ELEMENTSET""}"
489;1,58E+12;8d8de546-7b0c-ed72-7a2f-22059e3d829f;3f165873-0753-df22-c101-538a6cb9602c;MATERIALSET;"{""action"":{""elementId"":""2"",""name"":""Pendiente Sfera"",""properties"":[{""name"":""Enganche Sfera"",""type"":""material"",""value"":""color_1"",""group"":""mat_enganche_sfera""},{""name"":""Enganche Sfera_status"",""type"":""status"",""value"":""N""},{""name"":""Pendiente Sfera"",""type"":""material"",""value"":""color_6"",""group"":""mat_pendiente_sfera""},{""name"":""Pendiente Sfera_status"",""type"":""status"",""value"":""U""}]},""label"":""MATERIALSET"",""category"":""MATERIALSET""}"
490;1,58E+12;8d8de546-7b0c-ed72-7a2f-22059e3d829f;3f165873-0753-df22-c101-538a6cb9602c;MATERIALSET;"{""action"":{""elementId"":""2"",""name"":""Pendiente Sfera"",""properties"":[{""name"":""Enganche Sfera"",""type"":""material"",""value"":""color_6"",""group"":""mat_enganche_sfera""},{""name"":""Enganche Sfera_status"",""type"":""status"",""value"":""U""},{""name"":""Pendiente Sfera"",""type"":""material"",""value"":""color_6"",""group"":""mat_pendiente_sfera""},{""name"":""Pendiente Sfera_status"",""type"":""status"",""value"":""N""}]},""label"":""MATERIALSET"",""category"":""MATERIALSET""}"
491;1,58E+12;8d8de546-7b0c-ed72-7a2f-22059e3d829f;3f165873-0753-df22-c101-538a6cb9602c;ELEMENTSET;"{""action"":{""elementId"":""2"",""name"":""Pendiente Sfera"",""properties"":[{""name"":""Enganche Sfera"",""type"":""material"",""value"":""color_1"",""group"":""mat_enganche_sfera""},{""name"":""Enganche Sfera_status"",""type"":""status"",""value"":""U""},{""name"":""Pendiente Sfera"",""type"":""material"",""value"":""color_3"",""group"":""mat_pendiente_sfera""},{""name"":""Pendiente Sfera_status"",""type"":""status"",""value"":""U""}]},""label"":""ELEMENTSET"",""category"":""ELEMENTSET""}"
492;1,58E+12;8d8de546-7b0c-ed72-7a2f-22059e3d829f;3f165873-0753-df22-c101-538a6cb9602c;ELEMENTSET;"{""action"":{""elementId"":""4"",""name"":""Pendiente letra A"",""properties"":[{""name"":""Enganche Letra"",""type"":""material"",""value"":""color_1"",""group"":""mat_enganche_letra""},{""name"":""Enganche Letra_status"",""type"":""status"",""value"":""U""},{""name"":""Pendiente Letra"",""type"":""material"",""value"":""color_6"",""group"":""mat_pendiente_letra""},{""name"":""Pendiente Letra_status"",""type"":""status"",""value"":""U""}]},""label"":""ELEMENTSET"",""category"":""ELEMENTSET""}"
493;1,58E+12;8d8de546-7b0c-ed72-7a2f-22059e3d829f;3f165873-0753-df22-c101-538a6cb9602c;ELEMENTSET;"{""action"":{""elementId"":""6"",""name"":""Pendiente palabra leboh"",""properties"":[{""name"":""Enganche Palabra"",""type"":""material"",""value"":""color_1"",""group"":""mat_enganche_palabra""},{""name"":""Enganche Palabra_status"",""type"":""status"",""value"":""U""},{""name"":""Pendiente Palabra"",""type"":""material"",""value"":""color_2"",""group"":""mat_pendiente_palabra""},{""name"":""Pendiente Palabra_status"",""type"":""status"",""value"":""U""}]},""label"":""ELEMENTSET"",""category"":""ELEMENTSET""}"
494;1,58E+12;8d8de546-7b0c-ed72-7a2f-22059e3d829f;3f165873-0753-df22-c101-538a6cb9602c;MATERIALSET;"{""action"":{""elementId"":""6"",""name"":""Pendiente palabra leboh"",""properties"":[{""name"":""Enganche Palabra"",""type"":""material"",""value"":""color_4"",""group"":""mat_enganche_palabra""},{""name"":""Enganche Palabra_status"",""type"":""status"",""value"":""U""},{""name"":""Pendiente Palabra"",""type"":""material"",""value"":""color_2"",""group"":""mat_pendiente_palabra""},{""name"":""Pendiente Palabra_status"",""type"":""status"",""value"":""N""}]},""label"":""MATERIALSET"",""category"":""MATERIALSET""}"
495;1,58E+12;8d8de546-7b0c-ed72-7a2f-22059e3d829f;3f165873-0753-df22-c101-538a6cb9602c;MATERIALSET;"{""action"":{""elementId"":""6"",""name"":""Pendiente palabra leboh"",""properties"":[{""name"":""Enganche Palabra"",""type"":""material"",""value"":""color_4"",""group"":""mat_enganche_palabra""},{""name"":""Enganche Palabra_status"",""type"":""status"",""value"":""N""},{""name"":""Pendiente Palabra"",""type"":""material"",""value"":""color_6"",""group"":""mat_pendiente_palabra""},{""name"":""Pendiente Palabra_status"",""type"":""status"",""value"":""U""}]},""label"":""MATERIALSET"",""category"":""MATERIALSET""}"
496;1,58E+12;8d8de546-7b0c-ed72-7a2f-22059e3d829f;3f165873-0753-df22-c101-538a6cb9602c;ELEMENTSET;"{""action"":{""elementId"":""2"",""name"":""Pendiente Sfera"",""properties"":[{""name"":""Enganche Sfera"",""type"":""material"",""value"":""color_1"",""group"":""mat_enganche_sfera""},{""name"":""Enganche Sfera_status"",""type"":""status"",""value"":""U""},{""name"":""Pendiente Sfera"",""type"":""material"",""value"":""color_3"",""group"":""mat_pendiente_sfera""},{""name"":""Pendiente Sfera_status"",""type"":""status"",""value"":""U""}]},""label"":""ELEMENTSET"",""category"":""ELEMENTSET""}"
497;1,58E+12;8d8de546-7b0c-ed72-7a2f-22059e3d829f;3f165873-0753-df22-c101-538a6cb9602c;ELEMENTSET;"{""action"":{""elementId"":""3"",""name"":""Pendiente Quadrato"",""properties"":[{""name"":""Enganche Quadrato"",""type"":""material"",""value"":""color_1"",""group"":""mat_enganche_quadrato""},{""name"":""Enganche Quadrato_status"",""type"":""status"",""value"":""U""},{""name"":""Pendiente Quadrato"",""type"":""material"",""value"":""color_4"",""group"":""mat_pendiente_quadrato""},{""name"":""Pendiente Quadrato_status"",""type"":""status"",""value"":""U""}]},""label"":""ELEMENTSET"",""category"":""ELEMENTSET""}"
498;1,58E+12;8d8de546-7b0c-ed72-7a2f-22059e3d829f;3f165873-0753-df22-c101-538a6cb9602c;ELEMENTSET;"{""action"":{""elementId"":""3"",""name"":""Pendiente Quadrato"",""properties"":[{""name"":""Enganche Quadrato"",""type"":""material"",""value"":""color_1"",""group"":""mat_enganche_quadrato""},{""name"":""Enganche Quadrato_status"",""type"":""status"",""value"":""U""},{""name"":""Pendiente Quadrato"",""type"":""material"",""value"":""color_4"",""group"":""mat_pendiente_quadrato""},{""name"":""Pendiente Quadrato_status"",""type"":""status"",""value"":""U""}]},""label"":""ELEMENTSET"",""category"":""ELEMENTSET""}"
499;1,58E+12;8d8de546-7b0c-ed72-7a2f-22059e3d829f;3f165873-0753-df22-c101-538a6cb9602c;ELEMENTSET;"{""action"":{""elementId"":""4"",""name"":""Pendiente letra A"",""properties"":[{""name"":""Enganche Letra"",""type"":""material"",""value"":""color_1"",""group"":""mat_enganche_letra""},{""name"":""Enganche Letra_status"",""type"":""status"",""value"":""U""},{""name"":""Pendiente Letra"",""type"":""material"",""value"":""color_6"",""group"":""mat_pendiente_letra""},{""name"":""Pendiente Letra_status"",""type"":""status"",""value"":""U""}]},""label"":""ELEMENTSET"",""category"":""ELEMENTSET""}"
500;1,58E+12;8d8de546-7b0c-ed72-7a2f-22059e3d829f;3f165873-0753-df22-c101-538a6cb9602c;ELEMENTSET;"{""action"":{""elementId"":""6"",""name"":""Pendiente palabra leboh"",""properties"":[{""name"":""Enganche Palabra"",""type"":""material"",""value"":""color_1"",""group"":""mat_enganche_palabra""},{""name"":""Enganche Palabra_status"",""type"":""status"",""value"":""U""},{""name"":""Pendiente Palabra"",""type"":""material"",""value"":""color_2"",""group"":""mat_pendiente_palabra""},{""name"":""Pendiente Palabra_status"",""type"":""status"",""value"":""U""}]},""label"":""ELEMENTSET"",""category"":""ELEMENTSET""}"
501;1,58E+12;8d8de546-7b0c-ed72-7a2f-22059e3d829f;3f165873-0753-df22-c101-538a6cb9602c;ELEMENTSET;"{""action"":{""elementId"":""4"",""name"":""Pendiente letra A"",""properties"":[{""name"":""Enganche Letra"",""type"":""material"",""value"":""color_1"",""group"":""mat_enganche_letra""},{""name"":""Enganche Letra_status"",""type"":""status"",""value"":""U""},{""name"":""Pendiente Letra"",""type"":""material"",""value"":""color_6"",""group"":""mat_pendiente_letra""},{""name"":""Pendiente Letra_status"",""type"":""status"",""value"":""U""}]},""label"":""ELEMENTSET"",""category"":""ELEMENTSET""}"
502;1,58E+12;8d8de546-7b0c-ed72-7a2f-22059e3d829f;3f165873-0753-df22-c101-538a6cb9602c;ELEMENTSET;"{""action"":{""elementId"":""3"",""name"":""Pendiente Quadrato"",""properties"":[{""name"":""Enganche Quadrato"",""type"":""material"",""value"":""color_1"",""group"":""mat_enganche_quadrato""},{""name"":""Enganche Quadrato_status"",""type"":""status"",""value"":""U""},{""name"":""Pendiente Quadrato"",""type"":""material"",""value"":""color_4"",""group"":""mat_pendiente_quadrato""},{""name"":""Pendiente Quadrato_status"",""type"":""status"",""value"":""U""}]},""label"":""ELEMENTSET"",""category"":""ELEMENTSET""}"
503;1,58E+12;8d8de546-7b0c-ed72-7a2f-22059e3d829f;3f165873-0753-df22-c101-538a6cb9602c;ELEMENTSET;"{""action"":{""elementId"":""2"",""name"":""Pendiente Sfera"",""properties"":[{""name"":""Enganche Sfera"",""type"":""material"",""value"":""color_1"",""group"":""mat_enganche_sfera""},{""name"":""Enganche Sfera_status"",""type"":""status"",""value"":""U""},{""name"":""Pendiente Sfera"",""type"":""material"",""value"":""color_3"",""group"":""mat_pendiente_sfera""},{""name"":""Pendiente Sfera_status"",""type"":""status"",""value"":""U""}]},""label"":""ELEMENTSET"",""category"":""ELEMENTSET""}"
504;1,58E+12;8d8de546-7b0c-ed72-7a2f-22059e3d829f;3f165873-0753-df22-c101-538a6cb9602c;ELEMENTSET;"{""action"":{""elementId"":""1"",""name"":""Pendiente Beatle"",""properties"":[{""name"":""Enganche Beatle"",""type"":""material"",""value"":""color_2"",""group"":""mat_enganche_beatle""},{""name"":""Enganche Beatle_status"",""type"":""status"",""value"":""U""},{""name"":""Pendiente Beatle"",""type"":""material"",""value"":""color_2"",""group"":""mat_pendiente_beatle""},{""name"":""Pendiente Beatle_status"",""type"":""status"",""value"":""U""}]},""label"":""ELEMENTSET"",""category"":""ELEMENTSET""}"
505;1,58E+12;6931147a-bb47-e865-5b3b-3af1ae2f46db;6f9262cd-39d1-0a45-5034-7acf11561832;PAGEVIEW;"{""action"":""http:\/\/localhost:8084\/BIGFASH\/"",""label"":""PAGEVIEW"",""category"":""PAGEVIEW""}"
506;1,58E+12;6931147a-bb47-e865-5b3b-3af1ae2f46db;6f9262cd-39d1-0a45-5034-7acf11561832;USERAGENT;"{""action"":""Chrome 80"",""label"":""USERAGENT"",""category"":""USERAGENT""}"
507;1,58E+12;6931147a-bb47-e865-5b3b-3af1ae2f46db;6f9262cd-39d1-0a45-5034-7acf11561832;DEVICE;"{""action"":{""logicalCpu"":8,""screen"":{""availableWidth"":1536,""availableHeight"":864,""width"":1536,""isTouchScreen"":false,""height"":864}},""label"":""DEVICE"",""category"":""DEVICE""}"
508;1,58E+12;6931147a-bb47-e865-5b3b-3af1ae2f46db;6f9262cd-39d1-0a45-5034-7acf11561832;LANGUAGE;"{""action"":""es"",""label"":""LANGUAGE"",""category"":""LANGUAGE""}"
509;1,58E+12;523353c7-cbaa-78c5-e5f2-6479c047a41f;36188aec-e2a6-ef4c-39b7-22b7f7e6d35d;PAGEVIEW;"{""action"":""http:\/\/localhost:8084\/BIGFASH\/"",""label"":""PAGEVIEW"",""category"":""PAGEVIEW""}"
510;1,58E+12;523353c7-cbaa-78c5-e5f2-6479c047a41f;36188aec-e2a6-ef4c-39b7-22b7f7e6d35d;USERAGENT;"{""action"":""Chrome 80"",""label"":""USERAGENT"",""category"":""USERAGENT""}"
511;1,58E+12;523353c7-cbaa-78c5-e5f2-6479c047a41f;36188aec-e2a6-ef4c-39b7-22b7f7e6d35d;DEVICE;"{""action"":{""logicalCpu"":8,""screen"":{""availableWidth"":1536,""availableHeight"":864,""width"":1536,""isTouchScreen"":false,""height"":864}},""label"":""DEVICE"",""category"":""DEVICE""}"
512;1,58E+12;523353c7-cbaa-78c5-e5f2-6479c047a41f;36188aec-e2a6-ef4c-39b7-22b7f7e6d35d;LANGUAGE;"{""action"":""es"",""label"":""LANGUAGE"",""category"":""LANGUAGE""}"
513;1,58E+12;523353c7-cbaa-78c5-e5f2-6479c047a41f;36188aec-e2a6-ef4c-39b7-22b7f7e6d35d;COUNTRY;"{""action"":""Spain"",""lon"":null,""label"":""COUNTRY"",""category"":""COUNTRY"",""lat"":null}"
514;1,58E+12;523353c7-cbaa-78c5-e5f2-6479c047a41f;36188aec-e2a6-ef4c-39b7-22b7f7e6d35d;ELEMENTSET;"{""action"":{""elementId"":""1"",""name"":""Pendiente Beatle"",""properties"":[{""name"":""Enganche Beatle"",""type"":""material"",""value"":""color_2"",""group"":""mat_enganche_beatle""},{""name"":""Enganche Beatle_status"",""type"":""status"",""value"":""U""},{""name"":""Pendiente Beatle"",""type"":""material"",""value"":""color_2"",""group"":""mat_pendiente_beatle""},{""name"":""Pendiente Beatle_status"",""type"":""status"",""value"":""U""}]},""label"":""ELEMENTSET"",""category"":""ELEMENTSET""}"
515;1,58E+12;523353c7-cbaa-78c5-e5f2-6479c047a41f;36188aec-e2a6-ef4c-39b7-22b7f7e6d35d;ELEMENTSET;"{""action"":{""elementId"":""8"",""name"":""Pendiente Beatle Modelo"",""properties"":[{""name"":""Enganche Beatle"",""type"":""material"",""value"":""color_2"",""group"":""mat_enganche_beatle""},{""name"":""Enganche Beatle_status"",""type"":""status"",""value"":""U""},{""name"":""Pendiente Beatle"",""type"":""material"",""value"":""color_2"",""group"":""mat_pendiente_beatle""},{""name"":""Pendiente Beatle_status"",""type"":""status"",""value"":""U""}]},""label"":""ELEMENTSET"",""category"":""ELEMENTSET""}"
516;1,58E+12;523353c7-cbaa-78c5-e5f2-6479c047a41f;36188aec-e2a6-ef4c-39b7-22b7f7e6d35d;ELEMENTSET;"{""action"":{""elementId"":""3"",""name"":""Pendiente Quadrato"",""properties"":[{""name"":""Enganche Quadrato"",""type"":""material"",""value"":""color_1"",""group"":""mat_enganche_quadrato""},{""name"":""Enganche Quadrato_status"",""type"":""status"",""value"":""U""},{""name"":""Pendiente Quadrato"",""type"":""material"",""value"":""color_4"",""group"":""mat_pendiente_quadrato""},{""name"":""Pendiente Quadrato_status"",""type"":""status"",""value"":""U""}]},""label"":""ELEMENTSET"",""category"":""ELEMENTSET""}"
517;1,58E+12;523353c7-cbaa-78c5-e5f2-6479c047a41f;36188aec-e2a6-ef4c-39b7-22b7f7e6d35d;ELEMENTSET;"{""action"":{""elementId"":""10"",""name"":""Pendiente Quadrato Modelo"",""properties"":[{""name"":""Enganche Quadrato"",""type"":""material"",""value"":""color_1"",""group"":""mat_enganche_quadrato""},{""name"":""Enganche Quadrato_status"",""type"":""status"",""value"":""U""},{""name"":""Pendiente Quadrato"",""type"":""material"",""value"":""color_4"",""group"":""mat_pendiente_quadrato""},{""name"":""Pendiente Quadrato_status"",""type"":""status"",""value"":""U""}]},""label"":""ELEMENTSET"",""category"":""ELEMENTSET""}"
518;1,58E+12;523353c7-cbaa-78c5-e5f2-6479c047a41f;36188aec-e2a6-ef4c-39b7-22b7f7e6d35d;ELEMENTSET;"{""action"":{""elementId"":""4"",""name"":""Pendiente letra A"",""properties"":[{""name"":""Enganche Letra"",""type"":""material"",""value"":""color_1"",""group"":""mat_enganche_letra""},{""name"":""Enganche Letra_status"",""type"":""status"",""value"":""U""},{""name"":""Pendiente Letra"",""type"":""material"",""value"":""color_6"",""group"":""mat_pendiente_letra""},{""name"":""Pendiente Letra_status"",""type"":""status"",""value"":""U""}]},""label"":""ELEMENTSET"",""category"":""ELEMENTSET""}"
519;1,58E+12;523353c7-cbaa-78c5-e5f2-6479c047a41f;36188aec-e2a6-ef4c-39b7-22b7f7e6d35d;ELEMENTSET;"{""action"":{""elementId"":""12"",""name"":""Pendiente letra P Modelo"",""properties"":[{""name"":""Enganche Letra"",""type"":""material"",""value"":""color_1"",""group"":""mat_enganche_letra""},{""name"":""Enganche Letra_status"",""type"":""status"",""value"":""U""},{""name"":""Pendiente Letra"",""type"":""material"",""value"":""color_6"",""group"":""mat_pendiente_letra""},{""name"":""Pendiente Letra_status"",""type"":""status"",""value"":""U""}]},""label"":""ELEMENTSET"",""category"":""ELEMENTSET""}"
520;1,58E+12;523353c7-cbaa-78c5-e5f2-6479c047a41f;36188aec-e2a6-ef4c-39b7-22b7f7e6d35d;ELEMENTSET;"{""action"":{""elementId"":""5"",""name"":""Pendiente letra A Modelo"",""properties"":[{""name"":""Enganche Letra"",""type"":""material"",""value"":""color_1"",""group"":""mat_enganche_letra""},{""name"":""Enganche Letra_status"",""type"":""status"",""value"":""U""},{""name"":""Pendiente Letra"",""type"":""material"",""value"":""color_6"",""group"":""mat_pendiente_letra""},{""name"":""Pendiente Letra_status"",""type"":""status"",""value"":""U""}]},""label"":""ELEMENTSET"",""category"":""ELEMENTSET""}"
521;1,58E+12;523353c7-cbaa-78c5-e5f2-6479c047a41f;36188aec-e2a6-ef4c-39b7-22b7f7e6d35d;ELEMENTSET;"{""action"":{""elementId"":""6"",""name"":""Pendiente palabra leboh"",""properties"":[{""name"":""Enganche Palabra"",""type"":""material"",""value"":""color_1"",""group"":""mat_enganche_palabra""},{""name"":""Enganche Palabra_status"",""type"":""status"",""value"":""U""},{""name"":""Pendiente Palabra"",""type"":""material"",""value"":""color_2"",""group"":""mat_pendiente_palabra""},{""name"":""Pendiente Palabra_status"",""type"":""status"",""value"":""U""}]},""label"":""ELEMENTSET"",""category"":""ELEMENTSET""}"
522;1,58E+12;523353c7-cbaa-78c5-e5f2-6479c047a41f;36188aec-e2a6-ef4c-39b7-22b7f7e6d35d;ELEMENTSET;"{""action"":{""elementId"":""14"",""name"":""Pendiente palabra hakuna Modelo"",""properties"":[{""name"":""Enganche Palabra"",""type"":""material"",""value"":""color_1"",""group"":""mat_enganche_palabra""},{""name"":""Enganche Palabra_status"",""type"":""status"",""value"":""U""},{""name"":""Pendiente Palabra"",""type"":""material"",""value"":""color_2"",""group"":""mat_pendiente_palabra""},{""name"":""Pendiente Palabra_status"",""type"":""status"",""value"":""U""}]},""label"":""ELEMENTSET"",""category"":""ELEMENTSET""}"
523;1,58E+12;523353c7-cbaa-78c5-e5f2-6479c047a41f;36188aec-e2a6-ef4c-39b7-22b7f7e6d35d;ELEMENTSET;"{""action"":{""elementId"":""7"",""name"":""Pendiente palabra leboh Modelo"",""properties"":[{""name"":""Enganche Palabra"",""type"":""material"",""value"":""color_1"",""group"":""mat_enganche_palabra""},{""name"":""Enganche Palabra_status"",""type"":""status"",""value"":""U""},{""name"":""Pendiente Palabra"",""type"":""material"",""value"":""color_2"",""group"":""mat_pendiente_palabra""},{""name"":""Pendiente Palabra_status"",""type"":""status"",""value"":""U""}]},""label"":""ELEMENTSET"",""category"":""ELEMENTSET""}"
